id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37548074,Alojamiento en el Madrid más castizo,250507434,Amura Home,Arganzuela,Imperial,40.40574,-3.71331,Entire home/apt,50,30,1,2019-10-30,1,10,279
37548149,Luxury 1bedroom apartment with terrace near Retiro,9847921,Teresa,Retiro,Jerónimos,40.41347,-3.69097,Entire home/apt,112,4,2,2019-10-07,0.88,1,20
37548309,CENTRAL INDUSTRIAL-CHIC HOUSE NEXT TO RETIRO PARK,155351149,Gustavo,Retiro,Niño Jesús,40.40924,-3.67303,Entire home/apt,220,2,7,2019-10-24,4.04,1,353
37548343,3 Bd apartment perfect location in Plaza de Chueca,2105590,Reyes,Centro,Justicia,40.42232,-3.69836,Entire home/apt,403,1,1,2019-09-27,0.68,21,242
37548744,HABITACIONES METRO LISTA,61753406,Juan,Centro,Sol,40.41647,-3.70423,Private room,30,14,0,,,15,365
37550231,Estupenda habitación  la mejor ubicación,283607618,Alfonso,Chamberí,Trafalgar,40.43168,-3.70202,Private room,30,1,2,2019-08-19,0.67,1,0
37552336,Historic La Latina neighborhood,27317502,Sarah,Centro,Palacio,40.41231,-3.71215,Entire home/apt,105,5,2,2019-10-24,1.50,1,79
37553645,Acogedora habitación,278491498,Carmen,Centro,Justicia,40.42371,-3.70012,Private room,25,2,5,2019-11-04,2.17,6,332
37554964,Ático en Las Tablas,6620781,Javier,Fuencarral - El Pardo,Valverde,40.50871,-3.67777,Entire home/apt,105,2,0,,,1,0
37555516,Suite con baño privado,278491498,Carmen,Centro,Justicia,40.42376,-3.70016,Private room,40,2,3,2019-10-20,2.37,6,343
37555943,Preciosa habitación triple con balcón,278491498,Carmen,Centro,Justicia,40.42442,-3.70006,Private room,55,2,8,2019-11-04,4.36,6,344
37556207,Habitación doble con baño propio,278491498,Carmen,Centro,Justicia,40.42472,-3.69959,Private room,40,2,7,2019-11-03,3.75,6,344
37558862,Habitación con vistas panorámicas MADRID,88749265,Tina,Fuencarral - El Pardo,Peñagrande,40.48147,-3.73048,Private room,20,30,0,,,2,282
37561369,Corralita madrileña,283728325,Elisa,Arganzuela,Imperial,40.40429,-3.71625,Private room,40,3,4,2019-11-02,3.43,1,34
37564265,Habitación doble 16 minutos Sol. Metro/Cercanías.,283755032,Josecarlo Marcelo,Villaverde,San Andrés,40.34299,-3.70814,Private room,18,1,0,,,3,0
37565327,Habitación indiv. 16 minutos Sol. Metro/Cercanías.,283755032,Josecarlo Marcelo,Villaverde,San Andrés,40.34284,-3.71008,Private room,12,1,4,2019-09-02,1.32,3,0
37565647,Almortas 15bis,115093485,Jacobo,Tetuán,Valdeacederas,40.46621,-3.70453,Entire home/apt,60,1,1,2019-09-10,0.49,1,160
37565733,Habitación indiv. 16 minutos Sol. Metro/Cercanías.,283755032,Josecarlo Marcelo,Villaverde,San Andrés,40.33724,-3.6972,Private room,10,1,0,,,3,0
37579175,22L Moderna hab.cerca de Aeropuerto e IFEMA B/Priv,23441165,Andrea,Hortaleza,Canillas,40.46458,-3.64823,Hotel room,39,1,1,2019-09-10,0.49,36,316
37579202,Habitación grande para dos personas-cama 140x200,4155960,Eduardo Anibal,Carabanchel,San Isidro,40.39618,-3.73035,Private room,42,2,2,2019-10-07,1.46,4,150
37579745,✨Modern Design Apt ❆AC ⭐2BR 5Sleeps #Private Patio,283908916,Second,Centro,Embajadores,40.40977,-3.7044,Entire home/apt,90,2,3,2019-10-12,1.61,1,339
37581234,22O Moderna hab.cerca de Aeropuerto e IFEMA B/Priv,23441165,Andrea,Hortaleza,Canillas,40.46446,-3.64912,Hotel room,39,1,12,2019-10-31,5.14,36,328
37581363,22V Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.46591,-3.64978,Hotel room,39,1,8,2019-10-31,2.76,36,320
37581453,22E Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.4653,-3.64959,Hotel room,39,1,6,2019-11-01,2.31,36,326
37581568,23L Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.46597,-3.64845,Hotel room,39,1,11,2019-10-21,4.18,36,332
37581704,23O Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.46575,-3.64779,Hotel room,39,1,3,2019-09-12,1.14,36,336
37581788,23V Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.46411,-3.64828,Hotel room,39,1,9,2019-10-21,3.18,36,327
37581859,23E Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Pv,23441165,Andrea,Hortaleza,Canillas,40.46409,-3.64969,Hotel room,39,1,4,2019-09-17,1.85,36,341
37582508,Living Malasaña. Urban design Loft,6365055,Ana & Ricardo,Centro,Universidad,40.42701,-3.70833,Entire home/apt,85,2,11,2019-11-04,4.78,4,95
37583610,THE BEST LOCATION SALAMANCA DISTRICT,120066393,Lola,Salamanca,Lista,40.43289,-3.67513,Entire home/apt,60,2,20,2019-11-03,7.14,8,328
37584215,Ever House - ALCALA CORO,7145793,Miguel Angel,Ciudad Lineal,Concepción,40.43322,-3.65788,Entire home/apt,60,3,7,2019-11-06,2.63,15,106
37584514,Bajo de un dormitorio exterior para 4 personas,283942777,New Point Ópera,Centro,Sol,40.41683,-3.70674,Entire home/apt,125,1,0,,,11,335
37584715,Moderno piso,283944911,Rosa,Puente de Vallecas,San Diego,40.39452,-3.6647,Private room,28,2,6,2019-10-21,2.77,1,15
37585850,EL ATELIER,283951153,Pozas,Ciudad Lineal,Pueblo Nuevo,40.43076,-3.63933,Entire home/apt,75,2,7,2019-10-19,3.33,1,183
37586382,Estudio con orientación interior para 2 personas,283942777,New Point Ópera,Centro,Sol,40.41704,-3.70817,Entire home/apt,95,1,0,,,11,351
37586871,APARTAMENTO MONCLOA,283961022,Topflat Recal S.L,Chamberí,Gaztambide,40.43525,-3.71761,Entire home/apt,51,1,20,2019-11-02,13.33,1,255
37587770,"JORGE JUAN EXCELLENT, by Presidence Rentals",77420214,Presidence Rentals,Salamanca,Recoletos,40.42364,-3.68264,Entire home/apt,97,3,7,2019-10-26,2.31,19,271
37588184,22T Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Cp,23441165,Andrea,Hortaleza,Canillas,40.46403,-3.64763,Hotel room,35,1,9,2019-11-03,3.60,36,332
37588498,22Y Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Cp,23441165,Andrea,Hortaleza,Canillas,40.46483,-3.64911,Private room,35,1,5,2019-11-03,1.74,36,344
37588516,LUXURY RETIRO I,258850169,Sonali,Retiro,Pacífico,40.40511,-3.67416,Entire home/apt,125,1,3,2019-10-20,1.08,11,336
37588604,23T Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Cp,23441165,Andrea,Hortaleza,Canillas,40.46481,-3.6493,Hotel room,35,1,5,2019-10-31,2.27,36,343
37588686,23Y Moderna hab.cerca de Aeropuerto e IFEMA Bañ/Cp,23441165,Andrea,Hortaleza,Canillas,40.4644,-3.64836,Hotel room,35,1,12,2019-10-22,4.29,36,341
37592434,HABITACIÓN luminosa en La Latina,5537924,Amaia,Centro,Palacio,40.40859,-3.71355,Private room,25,3,0,,,7,0
37592520,"Room in Chamartín, Hospital La Paz y 4 Torres",226958922,Cristóbal,Chamartín,Castilla,40.47814,-3.68479,Private room,35,1,1,2019-09-17,0.56,4,149
37593346,PLAZA MAYOR APARTMENT (C/CAVA BAJA) 3,96804915,Gius,Centro,Palacio,40.41277,-3.70755,Entire home/apt,75,2,4,2019-10-12,1.58,12,321
37598111,SG Madrid GranVia  Awesome Family Flat in  Callao,156755482,Luis,Centro,Universidad,40.42098,-3.70636,Entire home/apt,270,3,10,2019-10-27,5.08,7,124
37598924,SG Madrid Gran Via Amazing  Family Flat in Callao,156755482,Luis,Centro,Universidad,40.42053,-3.70472,Entire home/apt,170,3,9,2019-10-26,5.00,7,118
37604098,3.- Small Studio Privado,64887162,Alain,Retiro,Ibiza,40.41972,-3.67547,Entire home/apt,45,2,7,2019-10-22,3.33,5,226
37605095,4.- Small Studio Privado,64887162,Alain,Retiro,Ibiza,40.42096,-3.67551,Entire home/apt,45,2,11,2019-10-24,3.93,5,241
37605712,5.- Small Studio Privado,64887162,Alain,Retiro,Jerónimos,40.41522,-3.68059,Entire home/apt,46,2,9,2019-10-24,3.60,5,230
37612413,Estudio con orientación exterior para 2 personas,283942777,New Point Ópera,Centro,Sol,40.41675,-3.70734,Entire home/apt,130,1,0,,,11,349
37614083,Estudio exterior adaptado para 2 personas,283942777,New Point Ópera,Centro,Sol,40.4163,-3.70733,Entire home/apt,95,1,1,2019-08-10,0.33,11,327
37614939,Apartamento de un dormitorio interior para 4 pers.,283942777,New Point Ópera,Centro,Sol,40.41661,-3.70854,Entire home/apt,145,1,0,,,11,351
37616706,Bright and Modern Double Private Bedroom,125318345,Bob,Tetuán,Valdeacederas,40.46605,-3.70785,Private room,30,1,20,2019-10-27,10.71,1,30
37618120,CENTRO APARTAMENTO PRECIOSO  MADRID,33665601,Luis Alberto,Chamberí,Almagro,40.4352,-3.69846,Entire home/apt,99,2,1,2019-09-14,0.53,2,298
37619284,Studio Plaza Castilla,130541103,Alejandro,Tetuán,Valdeacederas,40.46576,-3.70376,Entire home/apt,40,2,3,2019-09-04,1.07,4,67
37620268,Estudio con orientación exterior para 3 personas,283942777,New Point Ópera,Centro,Sol,40.41803,-3.70761,Entire home/apt,160,1,0,,,11,350
37621669,Bright apartment with views in Madrid  for 4 PAX,274946635,Ana Milena,Moncloa - Aravaca,Ciudad Universitaria,40.45008,-3.71499,Entire home/apt,80,3,7,2019-10-24,4.38,1,105
37622308,*** Wonderful Stay in Heart of Madrid***,32472542,Parsa,Centro,Cortes,40.41477,-3.70216,Entire home/apt,57,1,2,2019-10-06,1.28,14,85
37623448,Beautiful & Modern 100m2 3 Bedroom Appartement,16665312,Guilhem,Moratalaz,Pavones,40.39986,-3.63311,Entire home/apt,40,3,1,2019-09-07,0.47,1,0
37624591,Apartamento de un dormitorio exterior para 4 pers.,283942777,New Point Ópera,Centro,Sol,40.41803,-3.70835,Entire home/apt,170,1,0,,,11,358
37624885,Apartamento de dos dormitorios exterior para 6 p.,283942777,New Point Ópera,Centro,Sol,40.41802,-3.7072,Entire home/apt,200,1,0,,,11,353
37625384,*** Perfect Location In Heart Of Madrid***,32472542,Parsa,Centro,Cortes,40.41597,-3.69966,Entire home/apt,49,3,1,2019-10-03,0.79,14,51
37625386,Apartamento de dos dormitorios interior para 5,283942777,New Point Ópera,Centro,Sol,40.41694,-3.70724,Entire home/apt,180,1,0,,,11,353
37628981,Habitación exterior con cama de 150cm X 200cm.,234147711,Sergio,Centro,Justicia,40.4242,-3.69956,Private room,35,3,3,2019-10-23,1.48,1,346
37629060,Conveniente/ cómoda Hab cerca del centro de Madrid,75656879,Jose,Puente de Vallecas,Numancia,40.3982,-3.66324,Private room,25,1,14,2019-11-02,5.38,2,81
37631652,"EN EL CENTRO DE MADRID,  ENTRE ATOCHA Y LAVAPIÉS",284328051,Rosa Pilar,Centro,Embajadores,40.40898,-3.70015,Entire home/apt,75,2,7,2019-10-27,3.33,1,1
37632065,"MIS LIBROS Y YO, MY BOOKS AND ME. ENGLISH SPOKEN.",17990623,Jacinto D.,Villa de Vallecas,Casco Histórico de Vallecas,40.367,-3.6187,Private room,17,2,8,2019-11-02,4.90,1,346
37642418,PLAZA MAYOR APARTMENT (C/CAVA BAJA) 2,96804915,Gius,Centro,Palacio,40.41289,-3.70791,Entire home/apt,70,2,7,2019-10-18,2.66,12,326
37646305,Habitación individual en Chamberí,27532133,Lara,Chamberí,Arapiles,40.43522,-3.70529,Private room,14,15,1,2019-08-31,0.42,3,99
37647719,NEW - The Studio Downtown Cozy Room,284458415,Eme,Centro,Embajadores,40.41116,-3.6973,Private room,19,3,10,2019-11-01,4.62,1,77
37653433,LUXURY FLAT MADRID SALAMANCA,217067249,Jorge,Salamanca,Goya,40.42194,-3.677,Entire home/apt,120,2,16,2019-11-04,7.38,8,9
37653685,Habitación fresca y tranquila - Aeropuerto e IFEMA,184822357,Alejandro,Hortaleza,Valdefuentes,40.48926,-3.66089,Private room,30,1,2,2019-09-27,1.11,1,0
37654918,Descubre Madrid desde el corazón de la ciudad,76507429,Ana María,Centro,Sol,40.4162,-3.70316,Entire home/apt,80,3,6,2019-10-29,3.67,1,21
37655492,"Habitación tranquila, luminosa y acogedora",11927417,Virginia,Salamanca,Guindalera,40.43129,-3.66529,Private room,25,1,0,,,1,68
37658065,Cozy Loft - Apartment in Retiro disctrict,275255738,Jose,Retiro,Jerónimos,40.40776,-3.68321,Entire home/apt,120,1,8,2019-09-29,2.93,1,30
37658220,Hab. doble frente al Hospital La paz y 4 Torres,226958922,Cristóbal,Chamartín,Castilla,40.48014,-3.68421,Private room,35,1,4,2019-09-24,1.43,4,140
37659638,Magnífica habitación en el mejor barrio de Madrid,274488505,Maria Del Mad,Salamanca,Castellana,40.43269,-3.68382,Private room,27,1,2,2019-08-18,0.70,2,0
37674433,tranquilidad y comodidad todo en un mismo lugar.,74252667,Antony,Hortaleza,Valdefuentes,40.48303,-3.65175,Private room,25,1,11,2019-10-31,4.52,1,147
37675582,La Latina double bed,21755890,Audrey,Centro,Palacio,40.40974,-3.71155,Private room,25,1,4,2019-09-15,1.41,1,0
37676039,Habitación privada en Madrid Centro,20345044,Carmen,Centro,Palacio,40.41176,-3.71161,Private room,25,1,19,2019-11-04,8.77,2,72
37679489,SINGLE COZY ROOM w/big closet at the city center,242688480,Karina,Centro,Embajadores,40.40938,-3.70674,Private room,20,5,3,2019-09-30,1.08,1,0
37679551,Centro Madrid. Entre Palacio Real y Templo Debod,21223649,Valeri & María,Moncloa - Aravaca,Argüelles,40.42089,-3.71777,Entire home/apt,55,2,8,2019-11-03,5.71,1,40
37679615,Apartamento moderno con encanto en pleno Chamberí,51386906,Pablo,Chamberí,Almagro,40.43699,-3.69792,Entire home/apt,65,2,4,2019-10-27,2.45,1,48
37685590,HABITACIÒN  PARA SEÑORITAS ESTUDIANTES O TRABAJO,284813855,Oliva,Centro,Embajadores,40.40727,-3.70482,Private room,350,1,0,,,1,365
37685946,Estudio con habitación independiente en Madrid,43035746,Luis,Chamberí,Trafalgar,40.43325,-3.70023,Entire home/apt,45,7,1,2019-10-29,1,3,14
37692604,2 DORMITORIOS LUJO EN MADRID CON BAÑO EXCLUSIVO,283719191,Ines Maria,Chamberí,Arapiles,40.43273,-3.70554,Private room,72,3,9,2019-11-06,3.80,1,134
37695401,Chalet peñagrande,43841700,Marta,Fuencarral - El Pardo,Peñagrande,40.47412,-3.72746,Private room,40,2,0,,,1,361
37696079,Bright room in spacious apartment close to metro,3856854,Victoria,Chamartín,Prosperidad,40.44671,-3.66904,Private room,39,7,1,2019-10-21,1,1,363
37696198,Luxurious Penthouse in the heart of Madrid,284919826,Eduardo,Chamberí,Arapiles,40.43503,-3.70662,Entire home/apt,130,2,7,2019-11-04,3.33,1,317
37698157,"Apartamento 2 habitaciones, en barrio de Retiro",284932794,Luis,Retiro,Pacífico,40.40541,-3.67811,Entire home/apt,115,2,7,2019-10-29,2.69,1,130
37700109,Habitación doble confortable,26125838,Paulo,Moncloa - Aravaca,Valdezarza,40.47018,-3.72146,Private room,22,2,1,2019-08-25,0.39,4,99
37700332,"Piso reformado en Lavapies, calle tranquila",6980598,Eduardo,Centro,Embajadores,40.41112,-3.69972,Entire home/apt,80,2,9,2019-11-04,5.63,1,151
37701252,Estudio a estrenar en La Latina,273485141,Jose,Arganzuela,Acacias,40.40382,-3.71166,Entire home/apt,55,2,10,2019-11-04,4.76,4,130
37701985,Madrid relax,284959379,Ángel,Ciudad Lineal,Pueblo Nuevo,40.43439,-3.64124,Private room,200,1,0,,,1,180
37702506,Luminoso estudio en el corazón de La Latina,273485141,Jose,Centro,Palacio,40.4117,-3.7132,Entire home/apt,65,2,20,2019-11-03,7.41,4,153
37705349,COZY AND BRIGHT APARTMENT | MUSEUM DISTRICT,222225006,Alex Y Estefanía,Centro,Embajadores,40.40804,-3.70281,Entire home/apt,75,2,9,2019-10-26,4.74,1,52
37706633,Precioso estudio en La Latina,273485141,Jose,Arganzuela,Acacias,40.40401,-3.71155,Entire home/apt,65,2,4,2019-10-19,1.94,4,152
37708097,Habitacion privada Madrid,285008342,Carolina,Carabanchel,Vista Alegre,40.39073,-3.73672,Private room,18,1,5,2019-10-17,2.14,1,7
37708582,*** Great Price for 3 Bedrooms Flat ***,32472542,Parsa,Latina,Cármenes,40.39585,-3.74337,Entire home/apt,50,3,0,,,14,68
37708799,Habitación muy acogedora y bien comunicada.,285014030,Milagros,Fuencarral - El Pardo,Valverde,40.48485,-3.68648,Private room,20,1,6,2019-11-08,2.57,2,355
37711264,Habitación con cuarto de baño privado.,285039143,Nicole,San Blas - Canillejas,Rosas,40.42336,-3.61084,Private room,29,1,10,2019-11-03,3.90,1,241
37715926,APARTAMENTO DE DISEÑO,23734195,Maria Luisa,Centro,Embajadores,40.41238,-3.70068,Entire home/apt,200,3,1,2019-09-22,0.61,4,365
37716693,Cómoda y Amplia Hab cerca del centro de Madrid,75656879,Jose,Puente de Vallecas,Numancia,40.39757,-3.6664,Private room,19,30,9,2019-11-09,3.91,2,111
37729764,"New, comfy apartment near Wanda Metropolitano",40686414,Adam,San Blas - Canillejas,Simancas,40.43381,-3.6251,Private room,30,2,1,2019-08-16,0.35,2,127
37730246,"Piso amplio para 4 personas. Wifi, metro...",9949909,Koldobika,Moratalaz,Marroquina,40.4102,-3.64349,Entire home/apt,100,2,7,2019-10-21,2.73,1,23
37731210,Madrid is cool. Double bedroom. Wifi,45543320,Patricia,Arganzuela,Imperial,40.40848,-3.72021,Private room,28,1,10,2019-10-21,3.57,26,262
37734106,JORGE JUAN ATICO PREMIUM,21731634,Tres Por Tres,Salamanca,Goya,40.4237,-3.677,Entire home/apt,250,3,0,,,11,352
37737976,Private room in Barajas in a shared house.,62545938,Lou And Sergi,Barajas,Timón,40.46902,-3.58516,Private room,45,1,38,2019-11-06,14.62,2,75
37742577,"Single room 20€, 100mts from  Entrevias station",513331,Mark´S,Puente de Vallecas,San Diego,40.38228,-3.66543,Private room,20,4,0,,,2,349
37744649,Spacious Bedroom for 2 with green terrace !,13599672,Francois,Latina,Puerta del Angel,40.41375,-3.7263,Private room,28,1,1,2019-10-06,0.86,1,6
37746895,Estupendo apartamento de un dormitorio en LasRosas,279957864,Katya,San Blas - Canillejas,Arcos,40.42131,-3.61296,Entire home/apt,90,27,0,,,1,89
37746969,Charming loft en Las Letras.,7123945,Alexander,Centro,Cortes,40.41223,-3.69523,Entire home/apt,110,4,8,2019-11-04,4.29,1,72
37747598,apartment full of light in Madrid's city center,68406000,Paula,Chamberí,Almagro,40.43822,-3.69906,Entire home/apt,115,2,1,2019-09-30,0.73,1,85
37747786,Very spacious 1 bedroom apartment in Chueca!!,46890735,Sebastian,Centro,Justicia,40.42174,-3.69886,Entire home/apt,110,3,1,2019-09-25,0.65,1,119
37748715,Solfai Vacacional 40,91506664,Solfai,Centro,Palacio,40.41037,-3.71186,Entire home/apt,45,2,4,2019-10-22,1.60,44,348
37760914,Bright spacious room with a large bed.,285547902,Anton,Tetuán,Cuatro Caminos,40.45541,-3.69216,Private room,75,27,0,,,1,89
37764773,Siéntete como en casa. Cerca del hospital RyCajal,217726934,Jimena,Fuencarral - El Pardo,Valverde,40.49316,-3.69513,Private room,25,1,9,2019-10-27,4.82,1,354
37765294,Chueca IV,99018982,Alterhome,Centro,Justicia,40.42346,-3.69784,Entire home/apt,50,1,2,2019-11-02,2,99,297
37765298,Chueca II,99018982,Alterhome,Centro,Justicia,40.42552,-3.69767,Entire home/apt,63,1,1,2019-09-22,0.61,99,256
37765299,Chueca III,99018982,Alterhome,Centro,Justicia,40.42364,-3.69757,Entire home/apt,63,1,2,2019-09-27,1.22,99,232
37765748,"Piso en zona de, Carabanchel,urbanización privada",285614650,Lorenzo,Carabanchel,San Isidro,40.39316,-3.7346,Entire home/apt,60,2,10,2019-11-03,4.92,1,24
37768221,M (ECM2º) Apartamento La Latina/Plaza Cascorro,100336740,Victoria,Centro,Embajadores,40.40994,-3.70706,Entire home/apt,95,1,0,,,42,356
37770169,Avitacion,285620200,MarisolRamirez,Fuencarral - El Pardo,Valverde,40.49359,-3.6875,Private room,20,2,13,2019-10-27,5.00,1,67
37770587,Habitación encantadora Madrid Aeropuerto,10973074,Bryan,Barajas,Alameda de Osuna,40.46149,-3.58037,Private room,18,5,0,,,1,93
37771208,HABITACION EN PISO COMPARTIDO,10063514,Kath,Chamartín,Castilla,40.46908,-3.6862,Private room,30,1,14,2019-11-04,7.64,2,353
37777339,Madrid Room 2,285728650,Nacho Y Lorena,Centro,Palacio,40.4083,-3.71463,Private room,34,3,6,2019-10-24,3.21,2,337
37777880,Madrid Room 1,285728650,Nacho Y Lorena,Arganzuela,Acacias,40.40428,-3.70933,Private room,36,3,4,2019-10-18,2.22,2,343
37778038,"***Wonderful Stay in Best Part of Madrid, Sol***",174460397,Parsa,Centro,Sol,40.41649,-3.70371,Private room,44,1,5,2019-10-07,1.88,10,42
37778400,"PORTAZGO H4单人小房间,学生公寓,经济实惠交通方便",106947145,Lesley,Puente de Vallecas,Numancia,40.39428,-3.66127,Private room,20,7,0,,,20,291
37778453,"***Lovely Stay in Hear of Madrid, Sol***",174460397,Parsa,Centro,Sol,40.4178,-3.70192,Private room,44,1,3,2019-10-06,1.25,10,38
37778757,"***Lovely Master Room in Centric Part, Madrid***",174460397,Parsa,Centro,Sol,40.41692,-3.70241,Private room,48,1,4,2019-10-19,2.26,10,37
37778990,"***Incredible Stay in Most Centric Part, Madrid***",174460397,Parsa,Centro,Sol,40.41837,-3.70344,Private room,44,1,6,2019-10-04,2.25,10,35
37781239,Habitacion individual alado pedro antonio,285808862,Juan Luis,Moncloa - Aravaca,Ciudad Universitaria,40.46295,-3.74949,Private room,45,1,1,2019-09-01,0.43,1,2
37786272,Comodidad  y descanso. Cerca de Atocha  y M.Alvaro,282425309,Santi,Puente de Vallecas,San Diego,40.39037,-3.66728,Private room,65,2,11,2019-11-03,4.78,1,43
37790429,Habitación privada,52777344,Esther,Usera,Pradolongo,40.38419,-3.71105,Private room,25,3,6,2019-10-25,2.86,2,338
37792427,Elegante y cómodo cerca del Bernabeu,121724634,Daniela,Chamartín,Hispanoamérica,40.45358,-3.67998,Entire home/apt,100,10,0,,,7,359
37794519,Plaza de toros las Ventas,286015525,Oscar,Ciudad Lineal,Ventas,40.42786,-3.65973,Private room,25,1,2,2019-09-22,1.13,1,76
37794896,Habitación doble en el corazón de Tirso de Molina,44540100,Ines,Centro,Embajadores,40.4121,-3.70068,Private room,52,2,3,2019-09-23,1.43,2,37
